entry_no,tatripid,vid,start_pdist,end_pdist,num_docs,start_timestamp,end_timestamp,start_tmstmp,end_tmstmp,route_id
982,138950,141,322,7030,12,1581358980.0,1581359280.0,20200210 13:23,20200210 13:28,14
983,140329,703,112,8921,24,1581382260.0,1581382920.0,20200210 19:51,20200210 20:02,33
984,138829,141,64,8096,16,1581366660.0,1581367140.0,20200210 15:31,20200210 15:39,14
985,140460,703,70,8225,27,1581375840.0,1581376620.0,20200210 18:04,20200210 18:17,33
986,138982,142,322,6808,14,1581371520.0,1581371940.0,20200210 16:52,20200210 16:59,14
987,138900,141,108,6755,18,1581342960.0,1581343440.0,20200210 08:56,20200210 09:04,14
988,138796,143,62,9040,23,1581358200.0,1581358920.0,20200210 13:10,20200210 13:22,14
989,138639,119,201,41193,59,1581341100.0,1581342840.0,20200210 08:25,20200210 08:54,10G
990,138987,142,322,7067,12,1581377280.0,1581377640.0,20200210 18:28,20200210 18:34,14
991,138420,128,0,39688,59,1581377400.0,1581379140.0,20200210 18:30,20200210 18:59,1
992,138882,142,322,416,179,1581383340.0,1581388140.0,20200210 20:09,20200210 21:29,14
993,139576,727,146,5020,12,1581376680.0,1581377040.0,20200210 18:18,20200210 18:24,34
994,140319,730,439,8939,26,1581377880.0,1581378600.0,20200210 18:38,20200210 18:50,33
995,139352,150,0,9855,31,1581365040.0,1581366000.0,20200210 15:04,20200210 15:20,21
996,139438,117,460,35235,42,1581348000.0,1581349260.0,20200210 10:20,20200210 10:41,28
997,139509,727,403,5197,9,1581347700.0,1581347940.0,20200210 10:15,20200210 10:19,34
998,140248,730,99,8250,51,1581357420.0,1581358980.0,20200210 12:57,20200210 13:23,33
999,140099,128,49,36243,67,1581338280.0,1581340320.0,20200210 07:38,20200210 08:12,9
1000,140132,128,485,34646,53,1581340320.0,1581341940.0,20200210 08:12,20200210 08:39,9
1001,138548,145,70,25461,49,1581358200.0,1581359640.0,20200210 13:10,20200210 13:34,10A
1002,139749,103,69,91829,318,1581369480.0,1581379140.0,20200210 16:18,20200210 18:59,4
1003,139316,505,703,13586,37,1581347160.0,1581348240.0,20200210 10:06,20200210 10:24,21
1004,138962,141,322,7077,11,1581369840.0,1581370140.0,20200210 16:24,20200210 16:29,14
1005,138353,115,0,31150,51,1581341280.0,1581342780.0,20200210 08:28,20200210 08:53,1
1006,139303,150,0,15096,24,1581371580.0,1581372300.0,20200210 16:53,20200210 17:05,2
1007,140141,124,1358,34615,61,1581375600.0,1581377400.0,20200210 18:00,20200210 18:30,9
1008,138943,143,322,7030,12,1581376380.0,1581376740.0,20200210 18:13,20200210 18:19,14
1009,140148,132,1383,34408,66,1581356820.0,1581358800.0,20200210 12:47,20200210 13:20,9
1010,139301,150,0,15005,37,1581367020.0,1581368100.0,20200210 15:37,20200210 15:55,2
1011,139330,150,997,13682,34,1581376740.0,1581377760.0,20200210 18:19,20200210 18:36,21
1012,138735,140,44,34781,90,1581330420.0,1581333120.0,20200210 05:27,20200210 06:12,13
1013,138371,505,418,45392,88,1581368820.0,1581371460.0,20200210 16:07,20200210 16:51,PO
1014,139445,106,545,33392,37,1581373740.0,1581374820.0,20200210 17:29,20200210 17:47,28
1015,138723,140,49,33169,48,1581344760.0,1581346200.0,20200210 09:26,20200210 09:50,13
1016,140267,718,289,9053,26,1581351480.0,1581352200.0,20200210 11:18,20200210 11:30,33
1017,140278,726,568,8921,41,1581368520.0,1581369720.0,20200210 16:02,20200210 16:22,33
1018,139173,504,113,53121,77,1581375000.0,1581377340.0,20200210 17:50,20200210 18:29,16
1019,138973,142,0,7062,16,1581360360.0,1581360840.0,20200210 13:46,20200210 13:54,14
1020,140441,722,0,8052,32,1581364800.0,1581365760.0,20200210 15:00,20200210 15:16,33
1021,139552,727,124,4922,9,1581350160.0,1581350400.0,20200210 10:56,20200210 11:00,34
1022,139706,126,105,72802,118,1581333000.0,1581336540.0,20200210 06:10,20200210 07:09,4
1023,140222,730,3224,9053,12,1581336540.0,1581336840.0,20200210 07:09,20200210 07:14,33
1024,139349,503,0,9452,34,1581358740.0,1581359760.0,20200210 13:19,20200210 13:36,21
1025,138648,131,8335,37861,97,1581363000.0,1581365880.0,20200210 14:30,20200210 15:18,PO
1026,140046,138,125,52988,61,1581365220.0,1581367020.0,20200210 15:07,20200210 15:37,8
1027,138416,505,0,40299,70,1581371460.0,1581373620.0,20200210 16:51,20200210 17:27,1
1028,138843,142,0,8899,24,1581360840.0,1581361560.0,20200210 13:54,20200210 14:06,14
1029,138640,120,0,40904,62,1581364680.0,1581366540.0,20200210 14:58,20200210 15:29,10G
1030,140266,718,109,8998,34,1581349680.0,1581350700.0,20200210 10:48,20200210 11:05,33
1031,139753,145,0,72717,129,1581363540.0,1581367440.0,20200210 14:39,20200210 15:44,4
1032,138620,115,962,87677,109,1581367500.0,1581370800.0,20200210 15:45,20200210 16:40,10C
1033,140310,703,439,9053,30,1581367740.0,1581368580.0,20200210 15:49,20200210 16:03,33
1034,138383,135,0,40577,75,1581331320.0,1581333540.0,20200210 05:42,20200210 06:19,1
1035,140398,726,220,8102,24,1581349740.0,1581350460.0,20200210 10:49,20200210 11:01,33
1036,139302,149,432,15005,22,1581369540.0,1581370200.0,20200210 16:19,20200210 16:30,2
1037,138418,130,0,40330,69,1581374400.0,1581376500.0,20200210 17:40,20200210 18:15,1
1038,139465,123,332,76754,94,1581374100.0,1581376920.0,20200210 17:35,20200210 18:22,3
1039,139280,150,4688,19891,20,1581379200.0,1581379740.0,20200210 19:00,20200210 19:09,2
1040,138823,142,59,9526,19,1581359820.0,1581360360.0,20200210 13:37,20200210 13:46,14
1041,139169,107,0,53052,77,1581347400.0,1581349740.0,20200210 10:10,20200210 10:49,16
1042,139143,504,90,49564,62,1581373080.0,1581375000.0,20200210 17:18,20200210 17:50,16
1043,138623,104,41293,86593,43,1581379200.0,1581380460.0,20200210 19:00,20200210 19:21,10C
1044,139147,105,418,65588,90,1581355440.0,1581358200.0,20200210 12:24,20200210 13:10,PO
1045,139451,106,0,33340,57,1581355260.0,1581356940.0,20200210 12:21,20200210 12:49,28
1046,139752,753,48317,72802,48,1581379200.0,1581380640.0,20200210 19:00,20200210 19:24,4
1047,140454,703,115,8209,30,1581366780.0,1581367680.0,20200210 15:33,20200210 15:48,33
1048,140151,504,7697,34406,55,1581379200.0,1581380820.0,20200210 19:00,20200210 19:27,9
1049,139433,106,91,35541,46,1581362880.0,1581364260.0,20200210 14:28,20200210 14:51,28
1050,139579,727,231,6419,165,1581379740.0,1581384180.0,20200210 19:09,20200210 20:23,34
1051,140465,730,6924,8105,23,1581379200.0,1581379860.0,20200210 19:00,20200210 19:11,33
1052,138527,131,376,30069,49,1581332400.0,1581333840.0,20200210 06:00,20200210 06:24,10A
1053,138887,143,108,7034,18,1581343440.0,1581343980.0,20200210 09:04,20200210 09:13,14
1054,139331,149,370,10344,19,1581378600.0,1581379140.0,20200210 18:50,20200210 18:59,21
1055,138989,142,126,7030,12,1581379680.0,1581380040.0,20200210 19:08,20200210 19:14,14
1056,139750,752,32477,416,207,1581379200.0,1581384900.0,20200210 19:00,20200210 20:35,4
1057,138646,130,974,37621,63,1581356040.0,1581357900.0,20200210 12:34,20200210 13:05,10G
1058,139639,112,418,87797,134,1581343740.0,1581347760.0,20200210 09:09,20200210 10:16,PO
1059,139436,106,805,35541,38,1581354060.0,1581355200.0,20200210 12:01,20200210 12:20,28
1060,139459,117,0,32998,49,1581346560.0,1581347940.0,20200210 09:56,20200210 10:19,28
1061,140423,726,4921,5318,23,1581371400.0,1581372120.0,20200210 16:50,20200210 17:02,33
1062,138553,503,108,26345,57,1581386460.0,1581388140.0,20200210 21:01,20200210 21:29,10A
1063,138385,107,0,40705,59,1581334200.0,1581335940.0,20200210 06:30,20200210 06:59,1
1064,139460,106,0,394,98,1581376200.0,1581379140.0,20200210 18:10,20200210 18:59,28
1065,140417,726,385,7744,22,1581360660.0,1581361320.0,20200210 13:51,20200210 14:02,33
1066,139313,505,654,13564,30,1581339600.0,1581340440.0,20200210 08:00,20200210 08:14,21
1067,140277,726,1721,8868,39,1581366720.0,1581367860.0,20200210 15:32,20200210 15:51,33
1068,138357,752,42,31149,67,1581351360.0,1581353340.0,20200210 11:16,20200210 11:49,1
1069,139667,124,42,73400,106,1581354480.0,1581357720.0,20200210 12:08,20200210 13:02,4
1070,139557,727,124,5020,12,1581355560.0,1581355860.0,20200210 12:26,20200210 12:31,34
1071,139150,134,357,53003,67,1581332400.0,1581334440.0,20200210 06:00,20200210 06:34,16
1072,138538,131,453,30069,69,1581339840.0,1581341940.0,20200210 08:04,20200210 08:39,10A
