entry_no,tatripid,vid,start_pdist,end_pdist,num_docs,start_timestamp,end_timestamp,start_tmstmp,end_tmstmp,route_id
869,140257,726,1061,8966,35,1585318200.0,1585319220.0,20200327 10:10,20200327 10:27,33
870,140146,138,535,34686,58,1585344420.0,1585346100.0,20200327 17:27,20200327 17:55,9
871,138535,142,664,30002,49,1585341960.0,1585343460.0,20200327 16:46,20200327 17:11,10A
872,139357,504,404,8682,28,1585346400.0,1585347240.0,20200327 18:00,20200327 18:14,21
873,138956,144,113,4105,22,1585333260.0,1585333920.0,20200327 14:21,20200327 14:32,14
874,139653,145,418,87822,128,1585297200.0,1585301040.0,20200327 04:20,20200327 05:24,PO
875,139688,505,42,73345,121,1585330680.0,1585334340.0,20200327 13:38,20200327 14:39,4
876,,504,0,0,11398,1585296180.0,1585353540.0,20200327 04:03,20200327 19:59,U
877,139752,115,109,72802,139,1585347300.0,1585351440.0,20200327 18:15,20200327 19:24,4
878,140236,718,525,8276,20,1585312560.0,1585313100.0,20200327 08:36,20200327 08:45,33
879,139709,145,105,72743,130,1585308300.0,1585312200.0,20200327 07:25,20200327 08:30,4
880,139325,504,493,13817,29,1585336800.0,1585337640.0,20200327 15:20,20200327 15:34,21
881,139280,120,4,20021,34,1585349280.0,1585350240.0,20200327 18:48,20200327 19:04,2
882,139645,505,0,87822,127,1585303560.0,1585307340.0,20200327 06:06,20200327 07:09,4
883,138803,136,3433,9051,18,1585336980.0,1585337460.0,20200327 15:23,20200327 15:31,14
884,139359,504,346,14672,42,1585350600.0,1585351860.0,20200327 19:10,20200327 19:31,21
885,138369,142,418,44508,84,1585337160.0,1585339620.0,20200327 15:26,20200327 16:07,PO
886,140954,144,322,416,210,1585355040.0,1585361340.0,20200327 20:24,20200327 22:09,14
887,139152,131,0,52952,74,1585306860.0,1585309080.0,20200327 07:01,20200327 07:38,16
888,139447,103,1562,33387,54,1585338000.0,1585339620.0,20200327 15:40,20200327 16:07,28
889,138768,144,4614,9011,10,1585310520.0,1585310760.0,20200327 08:02,20200327 08:06,14
890,139721,503,106,64895,123,1585324500.0,1585328100.0,20200327 11:55,20200327 12:55,4
891,139247,110,294,61477,93,1585326120.0,1585328880.0,20200327 12:22,20200327 13:08,19
892,138374,503,42,30221,67,1585344360.0,1585346340.0,20200327 17:26,20200327 17:59,1
893,139434,103,91,34295,53,1585330740.0,1585332300.0,20200327 13:39,20200327 14:05,28
894,140129,117,44,34660,71,1585322400.0,1585324500.0,20200327 11:20,20200327 11:55,9
895,138991,143,219,3871,31,1585352640.0,1585353540.0,20200327 19:44,20200327 19:59,14
896,139682,128,418,87822,134,1585319220.0,1585323240.0,20200327 10:27,20200327 11:34,PO
897,138356,138,0,30694,59,1585321140.0,1585322880.0,20200327 10:59,20200327 11:28,1
898,138940,136,135,4100,27,1585343640.0,1585344360.0,20200327 17:14,20200327 17:26,14
899,138830,144,5748,8918,15,1585338780.0,1585339200.0,20200327 15:53,20200327 16:00,14
900,139554,727,231,0,49,1585323120.0,1585324620.0,20200327 11:32,20200327 11:57,34
901,139528,727,0,5105,15,1585338540.0,1585338960.0,20200327 15:49,20200327 15:56,34
902,139125,106,100,49564,51,1585309140.0,1585310640.0,20200327 07:39,20200327 08:04,16
903,139669,126,375,73585,117,1585332000.0,1585335540.0,20200327 14:00,20200327 14:59,4
904,139572,727,1061,4723,8,1585342740.0,1585342980.0,20200327 16:59,20200327 17:03,34
905,139742,129,91,416,319,1585364100.0,1585373580.0,20200327 22:55,20200328 01:33,4
906,138798,136,3565,9662,12,1585330980.0,1585331340.0,20200327 13:43,20200327 13:49,14
907,139518,727,691,5203,16,1585328100.0,1585328580.0,20200327 12:55,20200327 13:03,34
908,139530,727,0,4938,8,1585340880.0,1585341120.0,20200327 16:28,20200327 16:32,34
909,139736,126,0,72802,144,1585343700.0,1585348020.0,20200327 17:15,20200327 18:27,4
910,140404,726,70,7890,28,1585322880.0,1585323720.0,20200327 11:28,20200327 11:42,33
911,138373,145,42,30764,63,1585343100.0,1585345020.0,20200327 17:05,20200327 17:37,1
912,138858,143,4962,8426,6,1585350180.0,1585350300.0,20200327 19:03,20200327 19:05,14
913,138898,144,112,4105,32,1585309500.0,1585310460.0,20200327 07:45,20200327 08:01,14
914,139714,115,0,72802,119,1585313700.0,1585317300.0,20200327 08:55,20200327 09:55,4
915,138733,141,49,32910,55,1585338360.0,1585340040.0,20200327 15:46,20200327 16:14,13
916,139107,110,64,25409,48,1585340760.0,1585342260.0,20200327 16:26,20200327 16:51,15
917,138533,127,681,29805,61,1585335300.0,1585337100.0,20200327 14:55,20200327 15:25,10A
918,139260,134,0,364,158,1585335300.0,1585339440.0,20200327 14:55,20200327 16:04,19
